@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single,unknown}
@ATTRIBUTE edu           {edu,primary,secondary,tertiary,unknown}
@ATTRIBUTE default       {yes,no}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE loan          {yes,no}
@ATTRIBUTE contact       {cellular,contact,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,poutcome,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
48,management,married,tertiary,no,0.4897806112882055,no,no,cellular,29,jan,0.21482602118003025,2,-1,0,unknown,no
49,self-employed,married,primary,no,0.4190886930433152,yes,no,unknown,27,may,0.12102874432677761,4,-1,0,unknown,no
33,blue-collar,divorced,primary,no,0.4466529158072379,yes,no,cellular,9,jul,0.31316187594553707,11,-1,0,unknown,no
35,technician,married,secondary,no,0.3538346146634165,yes,no,cellular,19,aug,0.4462934947049924,2,-1,0,unknown,no
56,technician,married,secondary,no,0.35552222013875867,yes,yes,cellular,11,may,0.14826021180030258,6,349,1,failure,no
57,technician,married,secondary,no,0.48471779486217886,no,yes,unknown,5,may,0.33434190620272314,1,-1,0,unknown,no
33,technician,single,secondary,no,0.46165385336583536,yes,no,cellular,14,may,0.34795763993948564,2,-1,0,unknown,no
29,technician,single,tertiary,no,0.7933620851303207,no,no,telephone,24,jul,0.06656580937972768,6,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,0.43896493530845676,no,no,cellular,7,aug,0.02723146747352496,2,-1,0,unknown,no
31,self-employed,single,secondary,no,0.3654603412713295,no,yes,cellular,19,nov,0.2617246596066566,1,-1,0,unknown,no
28,technician,single,tertiary,no,0.3617101068816801,yes,yes,unknown,28,may,0.08774583963691376,2,-1,0,unknown,no
26,admin.,single,secondary,no,0.3752109506844178,no,no,cellular,30,apr,0.6853252647503782,1,80,1,success,yes
31,technician,single,secondary,no,0.3465216576036002,yes,no,telephone,17,apr,0.6898638426626323,2,345,2,failure,no
50,housemaid,divorced,primary,no,0.34502156384774046,yes,no,cellular,22,jul,0.2723146747352496,4,-1,0,unknown,no
45,entrepreneur,married,primary,no,0.33827114194637165,yes,no,telephone,13,may,0.17397881996974282,3,371,3,failure,no
48,management,married,primary,no,0.4410275642227639,no,no,cellular,5,mar,0.11043872919818457,6,-1,0,unknown,no
41,technician,married,secondary,no,0.32739546221638854,no,yes,cellular,23,jul,0.15582450832072617,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,0.39077442340146257,yes,no,unknown,14,may,0.12556732223903178,1,-1,0,unknown,no
43,blue-collar,married,primary,no,0.46934183386461653,yes,no,unknown,9,may,0.47049924357034795,4,-1,0,unknown,no
40,blue-collar,married,primary,no,0.5535345959122445,no,yes,telephone,16,jul,0.2980332829046899,5,-1,0,unknown,no
28,management,single,tertiary,no,0.492780798799925,no,yes,cellular,29,jan,0.1361573373676248,1,205,2,failure,no
49,management,single,secondary,no,0.33883367710481904,yes,no,cellular,29,jan,0.27382753403933435,2,246,1,failure,no
37,technician,married,tertiary,no,0.32739546221638854,yes,no,cellular,17,nov,0.11043872919818457,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0.5912244515282206,yes,no,cellular,6,may,0.2087745839636914,3,-1,0,unknown,no
31,technician,single,secondary,yes,0.3320832552034502,no,no,cellular,2,feb,0.5703479576399395,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0.5812863303956497,yes,yes,cellular,17,nov,0.329803328290469,2,-1,0,unknown,no
35,blue-collar,married,primary,no,0.47609225576598535,yes,no,cellular,17,apr,0.15431164901664146,1,-1,0,unknown,no
30,technician,single,tertiary,no,0.32795799737483594,yes,no,cellular,6,may,0.06202723146747353,2,169,2,failure,no
58,technician,single,secondary,no,0.4040877554847178,no,yes,cellular,14,jul,0.9667170953101362,2,-1,0,unknown,no
34,admin.,married,tertiary,no,0.3339583723982749,yes,no,cellular,15,oct,0.10892586989409984,1,69,2,failure,no
45,management,married,tertiary,no,0.24132758297393586,no,no,cellular,21,aug,0.762481089258699,6,-1,0,unknown,no
28,services,single,secondary,no,0.36452278267391713,no,no,cellular,5,jul,0.1875945537065053,2,-1,0,unknown,yes
31,blue-collar,married,primary,no,0.3459591224451528,yes,no,cellular,17,apr,0.2859304084720121,2,322,1,other,no
40,management,married,tertiary,no,0.3386461653853366,no,no,unknown,16,jun,0.25416036308623297,6,-1,0,unknown,no
30,services,single,secondary,no,0.9808738046127883,no,no,cellular,2,feb,0.2087745839636914,2,-1,0,unknown,no
34,entrepreneur,married,secondary,no,0.3013313332083255,yes,yes,unknown,27,may,0.7382753403933434,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,0.5059066191636977,no,yes,unknown,12,jun,0.20574886535552195,1,-1,0,unknown,no
59,retired,married,primary,no,0.5949746859178698,no,no,unknown,18,jun,0.20574886535552195,2,-1,0,unknown,no
43,technician,single,tertiary,no,0.5180948809300582,yes,no,unknown,19,may,0.3827534039334342,2,-1,0,unknown,no
41,management,married,tertiary,no,0.32195762235139697,no,no,cellular,29,jan,0.05597579425113464,2,266,2,failure,no
33,technician,divorced,secondary,no,0.32908306769173074,no,no,cellular,21,aug,0.13161875945537066,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.3298331145696606,no,no,unknown,3,jun,0.4236006051437216,1,-1,0,unknown,no
32,self-employed,single,secondary,no,0.5634727170448153,no,no,cellular,25,jul,0.2723146747352496,2,-1,0,unknown,no
25,admin.,married,secondary,no,0.3307706731670729,yes,no,cellular,18,jul,0.33434190620272314,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,0.313144571535721,yes,no,unknown,12,may,0.3585476550680787,3,-1,0,unknown,no
38,technician,single,tertiary,no,0.36883555222201386,no,no,cellular,20,aug,0.11346444780635401,3,-1,0,unknown,no
34,management,married,tertiary,no,0.35289705606600413,yes,no,cellular,22,apr,0.22995461422087746,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,0.31558222388899304,yes,no,unknown,30,may,0.2934947049924357,1,-1,0,unknown,no
33,blue-collar,married,primary,no,0.4232139508719295,yes,no,unknown,21,may,0.45385779122541603,2,-1,0,unknown,no
32,technician,divorced,secondary,no,0.5330958184886555,yes,no,unknown,12,may,0.44478063540090773,2,-1,0,unknown,no
51,admin.,divorced,secondary,no,0.3911494468404275,yes,no,unknown,8,may,0.2753403933434191,1,-1,0,unknown,no
42,blue-collar,married,primary,no,0.3050815675979749,yes,no,cellular,22,jul,0.24659606656580937,3,-1,0,unknown,no
41,admin.,married,secondary,no,0.8886180386274142,yes,no,cellular,22,jul,0.030257186081694403,12,-1,0,unknown,no
39,management,divorced,tertiary,no,0.9977498593662104,no,yes,cellular,18,aug,0.1059001512859304,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,0.39508719294955935,yes,no,unknown,11,jun,0.903177004538578,1,-1,0,unknown,no
46,blue-collar,married,primary,no,0.8719294955934745,no,no,cellular,20,apr,0.4130105900151286,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,0.3435214700918807,yes,no,unknown,19,may,0.5446293494704992,1,-1,0,unknown,no
37,technician,married,secondary,no,0.6336021001312582,yes,no,unknown,19,may,0.340393343419062,3,-1,0,unknown,no
34,blue-collar,divorced,unknown,no,0.35964747796737295,no,no,cellular,15,jun,0.2617246596066566,1,-1,0,unknown,yes
34,management,married,tertiary,no,0.32739546221638854,yes,no,cellular,7,aug,0.3903177004538578,1,99,2,success,yes
36,management,married,tertiary,no,0.36902306394149637,yes,no,cellular,6,may,0.4735249621785174,1,169,2,failure,no
40,technician,married,secondary,no,0.3478342396399775,no,no,unknown,20,jun,0.6021180030257186,22,-1,0,unknown,no
40,blue-collar,married,secondary,no,0.5994749671854491,no,no,cellular,1,jun,0.4689863842662632,1,-1,0,unknown,yes
41,technician,married,secondary,no,0.527282955184699,no,no,cellular,11,feb,0.1588502269288956,3,-1,0,unknown,yes
52,management,married,tertiary,no,0.9204950309394337,no,no,cellular,25,aug,0.07866868381240545,6,-1,0,unknown,no
40,services,single,secondary,no,0.49390586911681983,yes,no,unknown,12,may,0.24962178517397882,2,-1,0,unknown,no
48,blue-collar,single,unknown,no,0.4076504781548847,yes,no,cellular,18,may,0.18608169440242056,1,-1,0,unknown,no
33,management,divorced,secondary,no,0.3472717044815301,no,no,cellular,20,aug,0.2586989409984871,3,-1,0,unknown,no
44,technician,divorced,secondary,no,0.32739546221638854,no,no,cellular,12,aug,0.07866868381240545,2,-1,0,unknown,no
55,management,married,tertiary,no,0.5109694355897244,no,yes,cellular,8,jul,0.1800302571860817,1,-1,0,unknown,no
51,admin.,married,secondary,no,0.8265516594787174,no,no,telephone,28,jan,0.2178517397881997,2,-1,0,unknown,no
34,management,single,tertiary,no,0.3431464466529158,no,no,cellular,5,feb,0.3434190620272315,1,-1,0,unknown,no
39,management,single,tertiary,no,0.48040502531408213,yes,no,cellular,27,aug,0.049924357034795766,3,-1,0,unknown,no
27,unemployed,single,secondary,no,0.9416838552409525,no,no,cellular,5,aug,0.15431164901664146,1,110,2,other,no
55,management,divorced,unknown,no,0.32777048565535344,yes,no,unknown,19,may,0.13767019667170954,1,-1,0,unknown,no
35,technician,single,secondary,no,0.3178323645227827,no,no,unknown,2,jul,0.19667170953101362,2,-1,0,unknown,no
52,technician,married,secondary,no,0.3641477592349522,yes,yes,cellular,24,feb,0.16944024205748864,1,273,3,failure,no
41,blue-collar,married,secondary,no,0.43090193137071064,yes,no,cellular,12,may,0.6944024205748865,1,-1,0,unknown,no
52,admin.,married,secondary,no,0.7674854678417401,no,yes,cellular,12,aug,0.9062027231467473,3,-1,0,unknown,no
53,management,divorced,primary,no,0.3752109506844178,no,no,cellular,19,nov,0.18456883509833585,1,-1,0,unknown,no
33,management,single,tertiary,no,0.9167447965497844,no,no,cellular,29,jun,0.6308623298033282,2,-1,0,unknown,yes
47,self-employed,married,secondary,no,0.32739546221638854,no,no,unknown,26,jun,0.25718608169440244,8,-1,0,unknown,no
33,management,single,tertiary,no,0.6853553347084193,no,no,cellular,8,aug,0.28290468986384265,2,-1,0,unknown,no
58,self-employed,married,primary,no,0.5173448340521283,yes,no,cellular,11,aug,0.30559757942511345,1,461,1,failure,yes
44,admin.,married,secondary,no,0.37652353272079503,yes,no,cellular,9,jul,0.1059001512859304,1,-1,0,unknown,no
25,services,single,secondary,no,0.930620663791487,yes,no,unknown,28,may,0.030257186081694403,1,-1,0,unknown,no
41,blue-collar,married,primary,no,0.7149821863866491,yes,no,cellular,15,may,0.7397881996974282,7,-1,0,unknown,no
34,blue-collar,single,secondary,no,0.36771048190511907,no,no,cellular,3,mar,0.5234493192133132,3,-1,0,unknown,yes
36,services,divorced,secondary,no,0.626289143071442,no,no,unknown,6,jun,0.3721633888048411,3,-1,0,unknown,no
44,self-employed,married,tertiary,no,0.3525220326270392,no,no,cellular,28,aug,0.12405446293494705,4,-1,0,unknown,no
34,entrepreneur,divorced,tertiary,no,0.37652353272079503,no,no,cellular,20,nov,0.5552193645990923,1,-1,0,unknown,no
56,blue-collar,divorced,primary,no,0.8938683667729234,no,no,unknown,9,jun,0.6278366111951589,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,0.9671854490905681,yes,no,cellular,15,may,0.02723146747352496,4,-1,0,unknown,no
54,blue-collar,married,secondary,no,0.5694730920682542,yes,no,unknown,5,may,0.39636913767019666,1,-1,0,unknown,no
37,technician,divorced,secondary,no,0.3422088880555035,no,no,cellular,21,jul,0.28290468986384265,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,0.7048565535345959,no,no,cellular,19,feb,0.329803328290469,4,94,2,success,yes
58,blue-collar,divorced,secondary,no,0.42921432589536845,no,yes,telephone,17,jul,0.39334341906202724,3,-1,0,unknown,no
56,management,divorced,tertiary,no,0.5179073692105757,yes,no,unknown,9,jun,0.2723146747352496,5,-1,0,unknown,no
32,blue-collar,single,secondary,no,0.440652540783799,no,yes,cellular,28,may,0.13767019667170954,3,-1,0,unknown,no
42,management,single,tertiary,no,0.425839114944684,no,no,cellular,13,aug,0.18608169440242056,2,-1,0,unknown,no
52,retired,divorced,primary,no,0.3935870991936996,no,no,cellular,31,jul,0.5915279878971256,4,-1,0,unknown,no
46,management,married,tertiary,no,0.5081567597974873,yes,no,cellular,8,apr,0.25718608169440244,1,-1,0,unknown,no
39,blue-collar,married,primary,no,0.4922182636414776,yes,no,unknown,26,may,0.14826021180030258,2,-1,0,unknown,no
31,admin.,married,secondary,no,0.3862741421338834,yes,no,cellular,17,apr,0.41603630862329805,1,-1,0,unknown,no
59,housemaid,married,primary,no,0.32739546221638854,no,no,cellular,27,aug,0.10892586989409984,11,-1,0,unknown,no
38,blue-collar,married,secondary,no,0.5842865179073692,yes,no,cellular,11,may,0.708018154311649,2,-1,0,unknown,no
58,management,married,secondary,no,0.3343333958372398,no,no,cellular,18,aug,0.12102874432677761,11,-1,0,unknown,no
34,management,single,tertiary,no,0.45359084942808925,yes,yes,cellular,20,nov,0.4039334341906203,1,184,1,failure,no
20,student,single,secondary,no,0.3819613725857866,no,no,telephone,11,may,0.25416036308623297,5,371,5,failure,no
34,technician,married,secondary,no,0.3665854115882243,yes,yes,cellular,8,apr,0.5612708018154312,2,-1,0,unknown,no
31,technician,single,tertiary,no,0.40952559534970934,yes,no,cellular,12,aug,0.19062027231467474,2,-1,0,unknown,no
39,admin.,single,secondary,no,0.5602850178136134,yes,no,unknown,12,may,0.4523449319213313,3,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,0.39396212263266456,yes,no,unknown,16,may,0.3888048411497731,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,0.36564785299081193,yes,yes,cellular,17,apr,0.340393343419062,3,-1,0,unknown,no
40,management,married,tertiary,no,0.32833302081380084,yes,no,cellular,18,nov,0.32526475037821484,3,-1,0,unknown,no
36,management,married,tertiary,no,0.44084005250328145,yes,no,unknown,26,may,0.30257186081694404,1,-1,0,unknown,no
53,management,married,tertiary,no,0.3281455090943184,no,no,unknown,20,jun,0.0226928895612708,6,-1,0,unknown,no
42,entrepreneur,married,primary,no,0.36452278267391713,yes,no,unknown,8,may,0.4689863842662632,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,0.4850928183011438,yes,no,unknown,19,may,0.31921331316187596,1,-1,0,unknown,no
34,management,married,tertiary,no,0.3288955559722483,no,no,cellular,25,aug,0.24962178517397882,4,-1,0,unknown,no
36,admin.,married,secondary,no,0.4155259703731483,yes,no,cellular,31,jul,0.14674735249621784,4,-1,0,unknown,no
43,retired,married,secondary,no,0.4249015563472717,yes,no,unknown,20,may,0.01664145234493192,13,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.40971310706919184,yes,no,unknown,21,may,0.38729198184568836,5,-1,0,unknown,no
49,blue-collar,married,secondary,no,0.2422651415713482,yes,no,cellular,14,may,0.8381240544629349,1,-1,0,unknown,yes
55,retired,married,secondary,no,0.41477592349521847,no,no,unknown,17,jun,0.4281391830559758,4,-1,0,unknown,no
53,retired,married,secondary,no,0.4520907556722295,yes,no,cellular,22,apr,0.5552193645990923,2,-1,0,unknown,yes
42,technician,married,secondary,no,0.5137821113819614,yes,no,cellular,11,aug,0.21936459909228442,1,78,5,failure,yes
31,blue-collar,married,secondary,no,0.5604725295330958,yes,no,unknown,21,may,0.04236006051437216,1,-1,0,unknown,no
32,admin.,married,tertiary,no,0.32739546221638854,yes,no,unknown,5,may,0.2027231467473525,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.7693605850365648,yes,no,unknown,17,jun,0.3388804841149773,2,-1,0,unknown,no
56,retired,married,secondary,no,0.5231576973560847,no,no,telephone,3,jul,0.5279878971255674,2,-1,0,unknown,yes
46,admin.,married,secondary,no,0.5278454903431464,yes,no,unknown,8,may,0.06202723146747353,2,-1,0,unknown,no
41,housemaid,single,secondary,no,0.37071066941683856,no,no,cellular,9,jul,0.10892586989409984,2,-1,0,unknown,no
31,admin.,married,secondary,no,0.32739546221638854,yes,yes,unknown,6,may,0.2118003025718608,2,-1,0,unknown,no
32,technician,married,secondary,no,0.37727357959872493,yes,no,cellular,19,aug,0.2481089258698941,2,-1,0,unknown,no
38,management,married,tertiary,no,0.3142696418526158,yes,no,cellular,30,jan,0.20574886535552195,1,2,3,other,no
46,management,single,primary,no,0.4282767672979561,no,no,unknown,17,jun,0.17246596066565809,3,-1,0,unknown,no
29,technician,single,secondary,no,0.42752672042002626,yes,no,cellular,18,may,0.5718608169440242,1,-1,0,unknown,no
36,admin.,married,unknown,no,0.7629851865741609,no,no,cellular,19,nov,0.16187594553706505,1,-1,0,unknown,no
38,admin.,married,secondary,no,0.6746671666979186,yes,no,cellular,15,may,0.44478063540090773,2,-1,0,unknown,no
53,technician,married,secondary,no,0.8237389836864804,yes,no,unknown,30,may,0.17700453857791226,1,-1,0,unknown,no
43,management,married,tertiary,no,0.8462403900243766,yes,no,unknown,15,may,0.4735249621785174,7,-1,0,unknown,no
41,management,married,tertiary,no,0.36039752484530285,yes,yes,unknown,5,may,0.057488653555219364,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,0.6298518657416089,yes,no,cellular,3,apr,0.44175491679273826,1,270,3,failure,yes
39,admin.,divorced,secondary,no,0.8717419838739922,yes,yes,telephone,25,jul,0.3857791225416036,2,-1,0,unknown,no
30,admin.,single,secondary,no,0.34258391149446843,yes,no,cellular,6,aug,0.17700453857791226,6,112,3,other,no
41,blue-collar,married,secondary,no,0.4736546034127133,yes,no,cellular,15,may,0.6475037821482602,3,-1,0,unknown,no
44,unemployed,married,tertiary,no,0.36077254828426775,no,no,cellular,8,aug,0.18456883509833585,2,-1,0,unknown,no
58,management,married,tertiary,no,0.38346146634164635,no,no,cellular,16,jul,0.17549167927382753,4,-1,0,unknown,no
35,retired,married,primary,no,0.3808363022688918,yes,no,cellular,29,jan,0.19969742813918306,1,-1,0,unknown,no
34,services,married,secondary,no,0.5780986311644478,no,no,cellular,17,dec,0.49319213313161875,2,127,3,success,yes
25,services,married,secondary,no,0.3408963060191262,yes,no,cellular,23,jul,0.45537065052950076,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.32739546221638854,no,no,unknown,20,jun,0.4962178517397882,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,0.25464091505719105,yes,no,unknown,9,may,0.6172465960665658,1,-1,0,unknown,no
30,admin.,married,secondary,no,0.3294580911306957,yes,no,cellular,11,may,0.2314674735249622,1,-1,0,unknown,no
47,blue-collar,divorced,secondary,yes,0.22707669229326832,yes,no,cellular,30,jul,0.10136157337367625,2,-1,0,unknown,no
41,services,divorced,secondary,no,0.47496718544909056,yes,no,cellular,8,may,0.443267776096823,2,-1,0,unknown,no
36,management,single,tertiary,no,0.9542471404462779,no,no,cellular,18,nov,0.4583963691376702,1,-1,0,unknown,no
23,management,single,tertiary,no,0.4654040877554847,yes,no,cellular,30,apr,0.17397881996974282,1,-1,0,unknown,no
32,management,married,tertiary,no,0.5880367522970186,no,no,cellular,7,aug,0.16944024205748864,2,-1,0,unknown,no
57,retired,married,primary,no,0.4789049315582224,no,no,telephone,7,jul,0.4084720121028744,1,-1,0,unknown,no
48,management,married,tertiary,no,0.542471404462779,no,no,cellular,5,aug,0.5824508320726173,1,64,2,success,yes
49,services,married,secondary,no,0.5377836114757172,no,no,cellular,4,aug,0.2102874432677761,1,-1,0,unknown,no
33,blue-collar,married,primary,no,0.5458466154134634,yes,no,unknown,21,may,0.6293494704992436,2,-1,0,unknown,no
53,services,divorced,secondary,no,0.1576973560847553,yes,no,unknown,28,may,0.3161875945537065,1,-1,0,unknown,no
38,technician,married,secondary,no,0.4661541346334146,no,no,cellular,7,aug,0.3857791225416036,3,-1,0,unknown,no
39,admin.,single,secondary,no,0.3300206262891431,yes,yes,unknown,13,may,0.0226928895612708,9,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.524095255953497,yes,no,cellular,14,may,0.3328290468986384,4,-1,0,unknown,yes
38,blue-collar,married,secondary,no,0.32739546221638854,yes,no,cellular,13,may,0.08018154311649017,5,349,1,other,no
36,housemaid,married,secondary,no,0.40596287267954245,yes,no,unknown,30,may,0.37367624810892586,1,-1,0,unknown,no
30,management,single,tertiary,no,0.46352897056066006,yes,no,cellular,16,apr,0.0529500756429652,1,342,3,failure,no
28,technician,divorced,tertiary,no,0.4387774235889743,yes,yes,unknown,18,jun,0.07564296520423601,3,-1,0,unknown,no
26,unemployed,married,tertiary,no,0.4125257828614288,yes,yes,unknown,23,may,0.036308623298033284,18,-1,0,unknown,no
54,unknown,married,secondary,no,0.7410463153947122,no,no,cellular,12,nov,0.15128593040847202,1,99,2,other,yes
38,admin.,married,tertiary,no,0.7001687605475342,no,no,cellular,27,mar,0.24205748865355523,2,130,2,failure,yes
32,technician,single,tertiary,no,0.32739546221638854,no,no,cellular,7,aug,0.39939485627836613,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,0.365272829551847,no,yes,cellular,17,nov,0.2178517397881997,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0.45246577911119445,yes,no,unknown,7,may,0.3388804841149773,3,-1,0,unknown,no
48,admin.,married,secondary,no,0.3483967747984249,no,no,cellular,18,aug,0.2042360060514372,5,-1,0,unknown,no
57,housemaid,married,primary,no,0.3367710481905119,no,no,cellular,18,aug,0.12859304084720122,3,-1,0,unknown,no
64,housemaid,married,primary,no,0.47140446277892367,no,no,cellular,15,jul,0.3721633888048411,2,182,1,success,no
26,services,divorced,secondary,no,0.34127132945809113,yes,no,unknown,23,may,0.15431164901664146,6,-1,0,unknown,no
50,self-employed,married,secondary,no,0.8946184136508532,no,yes,cellular,6,aug,0.2481089258698941,3,-1,0,unknown,no
47,self-employed,married,tertiary,no,0.46821676354772174,no,no,cellular,24,jul,0.6111951588502269,14,-1,0,unknown,no
39,management,single,tertiary,no,0.40540033752109506,no,no,cellular,23,oct,0.07866868381240545,4,-1,0,unknown,no
52,services,married,primary,no,0.3300206262891431,no,yes,cellular,28,jul,0.07715582450832073,5,-1,0,unknown,no
31,blue-collar,single,primary,no,0.23326457903618977,yes,no,unknown,29,may,0.10892586989409984,4,-1,0,unknown,no
50,blue-collar,married,primary,no,0.32739546221638854,no,no,cellular,11,aug,0.10287443267776097,5,-1,0,unknown,no
47,technician,married,secondary,no,0.43971498218638666,yes,no,cellular,13,aug,0.1437216338880484,3,-1,0,unknown,no
30,management,single,tertiary,no,0.28651790736921057,yes,no,cellular,27,aug,0.01361573373676248,15,-1,0,unknown,no
32,technician,single,tertiary,no,0.5171573223326458,no,no,cellular,14,apr,0.2632375189107413,1,-1,0,unknown,no
36,technician,married,secondary,no,0.3836489780611288,no,no,unknown,9,jun,0.4281391830559758,1,-1,0,unknown,no
46,technician,married,tertiary,no,0.368085505344084,yes,no,cellular,14,may,0.20726172465960666,1,346,2,other,no
45,management,divorced,tertiary,no,0.7204200262516407,no,no,cellular,21,nov,0.18608169440242056,1,100,2,failure,no
37,technician,single,secondary,no,0.32739546221638854,no,no,cellular,4,aug,0.09833585476550681,2,-1,0,unknown,no
59,management,married,tertiary,no,0.6707294205887868,no,no,cellular,17,feb,0.17851739788199697,1,92,1,failure,no
28,management,married,tertiary,no,0.6049128070504407,yes,no,cellular,18,may,0.2102874432677761,1,-1,0,unknown,no
55,blue-collar,married,unknown,no,0.6396024751546971,no,no,telephone,30,jul,0.12859304084720122,2,-1,0,unknown,no
37,blue-collar,single,primary,no,0.4869679354959685,yes,no,cellular,15,may,0.22239031770045387,1,352,1,failure,no
41,management,married,tertiary,no,0.8683667729233077,no,no,cellular,19,nov,0.05446293494704992,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,0.3530845677854866,no,yes,unknown,4,oct,0.0015128593040847202,1,808,12,failure,no
34,blue-collar,single,secondary,no,0.559722482655166,yes,no,cellular,18,jul,0.13010590015128592,1,-1,0,unknown,no
43,management,single,tertiary,no,0.3547721732608288,no,no,cellular,21,nov,0.06959152798789713,1,113,5,other,no
59,technician,married,secondary,no,0.327582973935871,no,no,cellular,15,apr,0.2344931921331316,2,378,3,failure,yes
50,blue-collar,divorced,primary,no,0.32552034502156385,no,yes,cellular,10,jul,0.5521936459909228,6,-1,0,unknown,no
37,technician,married,secondary,no,0.417401087567973,no,no,cellular,22,oct,0.5143721633888049,2,182,8,other,yes
35,technician,married,secondary,no,0.8503656478529908,yes,no,cellular,4,sep,0.3812405446293495,2,94,1,failure,no
36,technician,divorced,secondary,no,0.41871366960435025,no,yes,cellular,11,aug,0.39939485627836613,3,-1,0,unknown,no
28,management,married,tertiary,no,0.38702418901181324,yes,no,unknown,27,may,0.0,4,-1,0,unknown,no
42,technician,single,tertiary,no,0.2503281455090943,yes,no,cellular,12,may,0.11195158850226929,5,292,3,failure,no
48,entrepreneur,married,secondary,no,0.46334145884117756,no,yes,cellular,10,jul,0.15279878971255673,1,-1,0,unknown,no
35,technician,married,tertiary,no,0.36264766547909244,no,no,cellular,26,aug,0.4266263237518911,2,-1,0,unknown,no
37,technician,married,unknown,no,0.3628351771985749,no,no,cellular,1,oct,0.3540090771558245,1,107,2,success,yes
38,blue-collar,divorced,secondary,no,0.8895555972248266,yes,no,unknown,11,jun,0.13161875945537066,1,-1,0,unknown,no
32,management,single,unknown,no,0.47496718544909056,no,no,cellular,28,jan,0.13313161875945537,1,-1,0,unknown,no
43,technician,divorced,secondary,no,0.3587099193699606,no,no,cellular,4,aug,0.31316187594553707,3,-1,0,unknown,no
36,management,single,tertiary,no,0.37296081005062814,yes,no,cellular,7,may,0.23600605143721634,2,360,3,failure,no
29,management,married,tertiary,no,0.49184324020251263,no,no,cellular,3,feb,0.24508320726172467,3,-1,0,unknown,no
32,admin.,single,secondary,no,0.8556159759984999,yes,no,cellular,21,nov,0.28895612708018154,1,-1,0,unknown,no
26,services,single,secondary,no,0.35120945059066194,yes,yes,cellular,23,jul,0.12254160363086233,3,-1,0,unknown,no
34,blue-collar,married,primary,no,0.36039752484530285,no,no,cellular,24,jul,0.11195158850226929,1,-1,0,unknown,no
57,retired,married,tertiary,no,0.32739546221638854,yes,yes,unknown,28,may,0.9742813918305597,1,-1,0,unknown,yes
36,services,single,secondary,no,0.6052878304894056,yes,no,cellular,18,nov,0.2617246596066566,2,174,1,other,no
42,blue-collar,married,secondary,no,0.8996812300768798,yes,no,unknown,27,may,0.04236006051437216,1,-1,0,unknown,no
35,technician,divorced,secondary,no,0.3378961185074067,no,no,cellular,29,aug,0.030257186081694403,12,-1,0,unknown,no
46,technician,married,secondary,no,0.2642040127507969,yes,no,unknown,27,may,0.16338880484114976,1,-1,0,unknown,no
60,management,divorced,tertiary,no,0.3960247515469717,no,no,cellular,3,jun,0.8910741301059002,1,-1,0,unknown,yes
57,housemaid,married,primary,no,0.42133883367710484,yes,yes,cellular,7,aug,0.0832072617246596,2,-1,0,unknown,no
48,management,married,tertiary,no,0.5145321582598913,yes,no,cellular,29,jan,0.17700453857791226,3,-1,0,unknown,no
59,self-employed,married,primary,no,0.32739546221638854,yes,no,telephone,28,jul,0.14069591527987896,2,-1,0,unknown,no
39,management,married,tertiary,no,0.37352334520907554,no,no,cellular,11,aug,0.12405446293494705,2,-1,0,unknown,no
